kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,jumlah_penduduk,rainfall_intensity,is_rainy_season,elevation_slope_ratio,vegetation_moisture,population_density_proxy,extreme_rainfall
depok,cilodong,68.415,109.112,37.74,106.017,Built-up,0.324,0.295,41.265,2024,1,0,-6.4303,106.8379,161689.0,1.5718792768133687,1,81.86640926640926,13.369860000000001,1510.8721044320062,1
depok,cimanggis,62.072,107.521,37.74,74.634,Built-up,0.319,0.278,41.265,2024,1,1,-6.3677,106.8694,236198.0,1.704734271943176,1,58.39906103286385,13.163535,3122.9076870190656,1
depok,cinere,62.847,116.148,36.56,54.274,Built-up,0.312,0.287,41.265,2024,1,0,-6.3315,106.7894,84101.0,1.819161432800288,1,42.17094017094018,12.87468,1521.5291095270832,1
depok,cipayung,70.306,113.558,37.74,106.638,Built-up,0.31,0.3,41.265,2024,1,0,-6.4297,106.8028,308484.0,1.592544806888621,1,82.02923076923076,12.79215,2865.9395380813467,1
depok,limo,63.065,116.462,36.87,73.923,Built-up,0.343,0.284,41.265,2024,1,1,-6.3686,106.7808,98758.0,1.8178724732693359,1,57.572429906542055,14.153895000000002,1318.1266099862526,1
depok,pancoranmas,67.607,115.234,38.16,89.403,Built-up,0.31,0.285,41.265,2024,1,0,-6.3984,106.7998,239940.0,1.6796245281093765,1,69.57431906614786,12.79215,2654.115460770107,1
depok,sawangan,67.838,116.348,36.74,91.287,Tree cover,0.371,0.296,41.269,2024,1,1,-6.4067,106.7641,170342.0,1.6901711264127373,1,70.4375,15.310799,1845.785430233944,1
depok,sukmajaya,66.24,110.571,39.88,88.001,Built-up,0.342,0.34,41.265,2024,1,0,-6.3973,106.8436,248803.0,1.6444229625223084,1,65.67238805970149,14.112630000000001,2795.507915641397,1
depok,tapos,63.625,104.11,37.74,98.048,Built-up,0.41,0.278,41.265,2024,1,0,-6.4192,106.8805,254663.0,1.6109864603481625,1,76.71987480438185,16.91865,2571.106938050238,1
bekasi,babelan,55.195,120.495,38.5,3.768,Cropland,0.282,0.07,38.401,2024,1,1,-6.1257,107.0341,256183.0,2.144229913693389,1,3.5214953271028033,10.829082,53729.656040268455,1
bekasi,bojongmangu,48.467,80.115,29.28,48.869,Tree cover,0.657,0.584,38.493,2024,1,0,-6.4389,107.1778,30251.0,1.6195645581903086,1,30.85164141414141,25.289901000000004,606.6093164089916,0
bekasi,cabangbungin,50.948,111.256,30.62,3.757,Cropland,0.408,0.053,38.402,2024,1,0,-6.0781,107.1363,60214.0,2.141680141680142,1,3.5679012345679015,15.668016,12657.977717048561,1
bekasi,cibarusah,53.213,89.295,31.03,52.034,Cropland,0.603,0.394,38.493,2024,1,1,-6.434,107.1108,102578.0,1.6471141608101378,1,37.32711621233859,23.211279,1934.1931591054795,0
bekasi,cibitung,51.364,97.878,30.17,14.027,Cropland,0.338,0.106,38.421,2024,1,1,-6.2357,107.1004,255947.0,1.869184936215721,1,12.68264014466546,12.986298000000001,17032.47487855194,1
bekasi,cikarangbarat,52.275,97.716,30.56,29.644,Built-up,0.315,0.174,38.489,2024,1,1,-6.2973,107.0941,211039.0,1.8341811356170812,1,25.250425894378193,12.124035,6886.796762824697,1
bekasi,cikarangpusat,41.019,62.26,29.33,34.68,Built-up,0.421,0.347,38.493,2024,1,1,-6.3596,107.1836,68445.0,1.4817106547038246,1,25.746102449888642,16.205553000000002,1918.3015695067265,0
bekasi,cikarangselatan,48.06,79.249,31.04,41.443,Built-up,0.355,0.306,38.493,2024,1,1,-6.3385,107.1279,171742.0,1.615348552792499,1,31.732771822358345,13.665015,4046.4151921400467,0
bekasi,cikarangtimur,38.64,62.01,31.04,15.164,Cropland,0.385,0.085,38.641,2024,1,1,-6.2885,107.209,110191.0,1.5643289606458122,1,13.976036866359447,14.876785,6817.062608265281,0
bekasi,cikarangutara,45.148,79.227,31.04,17.902,Built-up,0.299,0.13,38.484,2024,1,1,-6.2754,107.1556,239769.0,1.7168024616451416,1,15.842477876106198,11.506716,12684.848164215426,0
bekasi,karangbahagia,44.664,76.332,28.57,10.334,Cropland,0.369,0.08,38.402,2024,1,0,-6.2172,107.197,133153.0,1.6716012613875262,1,9.568518518518518,14.170338000000001,11748.103052761602,0
bekasi,kedungwaringin,41.16,65.767,28.36,10.722,Cropland,0.452,0.076,39.218,2024,1,0,-6.2516,107.2483,76652.0,1.559938330170778,1,9.964684014869887,17.726536000000003,6539.157140419724,0
bekasi,muaragembong,53.634,131.025,31.04,1.597,Permanent water bodies,0.195,0.046,38.397,2024,1,1,-6.0033,107.0499,43722.0,2.3982318702639382,1,1.5267686424474187,7.487415,16835.579514824796,1
bekasi,pebayuran,46.45,85.161,29.59,7.055,Cropland,0.297,0.061,38.428,2024,1,0,-6.1593,107.2485,110356.0,1.7947523709167543,1,6.649387370405278,11.413115999999999,13700.310366232154,0
bekasi,serangbaru,51.362,82.71,31.2,47.778,Tree cover,0.447,0.25,38.493,2024,1,1,-6.3956,107.1143,152783.0,1.5795806118941216,1,38.2224,17.206371,3132.2112427733814,0
bekasi,setu,57.245,96.345,31.04,51.932,Tree cover,0.436,0.202,38.552,2024,1,1,-6.3462,106.6764,165907.0,1.6541334020087561,1,43.204658901830285,16.808672,3134.3421748658657,1
bekasi,sukakarya,48.101,93.548,30.06,5.911,Cropland,0.276,0.05,38.402,2024,1,1,-6.1449,107.1856,15753.0,1.905215779719354,1,5.629523809523809,10.598952,2279.4096368108812,0
bekasi,sukatani,47.869,89.013,31.13,9.292,Cropland,0.338,0.08,38.402,2024,1,1,-6.1918,107.1559,102679.0,1.821461458184125,1,8.603703703703703,12.979876,9976.583754372328,0
bekasi,sukawangi,51.6,111.275,30.48,3.12,Cropland,0.4,0.044,38.402,2024,1,1,-6.1187,107.091,54097.0,2.1154942965779466,1,2.9885057471264367,15.360800000000001,13130.339805825242,1
bekasi,tambelang,49.434,97.277,30.44,5.555,Cropland,0.378,0.072,38.402,2024,1,0,-6.167,107.1273,43986.0,1.928798033072927,1,5.181902985074626,14.515956000000001,6710.297482837529,1
bekasi,tambunselatan,54.247,109.502,30.56,20.065,Built-up,0.289,0.152,38.455,2024,1,0,-6.2571,107.0543,416552.5,1.982044273897225,1,17.417534722222225,11.113494999999999,19774.626157132683,1
bekasi,tambunutara,54.035,110.849,30.91,8.214,Built-up,0.36,0.091,38.402,2024,1,1,-6.1927,107.0611,193581.0,2.014154628872536,1,7.528872593950505,13.82472,21009.44215324506,1
bekasi,tarumajaya,55.325,123.319,37.84,2.309,Cropland,0.238,0.051,38.309,2024,1,1,-6.1219,106.9975,123032.0,2.1894185530403907,1,2.1969552806850623,9.117541999999998,37181.021456633425,1
kota bekasi,bantargebang,56.776,104.925,36.85,46.555,Built-up,0.347,0.262,40.472,2024,1,1,-6.3385,106.9912,113988.0,1.816065494322902,1,36.88985736925515,14.043783999999999,2396.9719272421407,1
kota bekasi,bekasibarat,56.07,113.245,39.28,17.765,Built-up,0.187,0.161,38.303,2024,1,0,-6.2336,106.9628,266287.0,1.9843175048186439,1,15.301464254952627,7.162660999999999,14190.620836664002,1
kota bekasi,bekasiselatan,55.529,111.509,36.85,22.99,Built-up,0.194,0.103,40.238,2024,1,1,-6.2582,106.9778,214493.0,1.9725981354702895,1,20.84315503173164,7.806172,8940.933722384327,1
kota bekasi,bekasitimur,54.854,116.26,36.85,19.269,Built-up,0.195,0.113,38.446,2024,1,1,-6.2421,107.0191,273703.0,2.081498191714112,1,17.312668463611857,7.49697,13503.52755439341,1
kota bekasi,bekasiutara,55.177,115.653,38.55,13.259,Built-up,0.217,0.12,38.352,2024,1,1,-6.2074,107.0064,338087.0,2.0587251010199905,1,11.838392857142857,8.322384,23710.428501297425,1
kota bekasi,jatiasih,56.948,109.901,36.85,39.466,Built-up,0.3,0.259,41.265,2024,1,1,-6.3072,106.9524,239159.0,1.896545178435839,1,31.347100873709298,12.3795,5910.122077793703,1
kota bekasi,jatisampurna,59.115,101.976,36.85,69.311,Built-up,0.327,0.278,41.265,2024,1,0,-6.3654,106.9249,114108.0,1.6963486650586375,1,54.2339593114241,13.493655,1622.9039552843792,1
kota bekasi,medansatria,55.664,115.295,39.05,10.53,Built-up,0.201,0.136,38.225,2024,1,0,-6.1989,106.9836,158729.0,2.034713398277566,1,9.269366197183096,7.683225000000001,13766.608846487425,1
kota bekasi,mustikajaya,56.359,110.039,30.53,32.768,Built-up,0.348,0.179,38.759,2024,1,1,-6.3076,107.0166,216604.0,1.9184260534528148,1,27.793044953350297,13.488131999999998,6414.475242833451,1
kota bekasi,pondokgede,56.829,113.596,36.85,24.987,Built-up,0.227,0.142,41.191,2024,1,1,-6.2691,106.9299,227423.0,1.9643431496308081,1,21.880035026269702,9.350357,8751.414168622774,1
kota bekasi,pondokmelati,57.891,110.285,36.85,38.409,Built-up,0.285,0.242,41.265,2024,1,0,-6.3095,106.9282,128690.0,1.8726970165220491,1,30.92512077294686,11.760525,3265.497728945165,1
kota bekasi,rawalumbu,55.291,110.806,36.85,27.96,Built-up,0.221,0.131,40.297,2024,1,1,-6.2812,106.9942,222398.0,1.968449663356487,1,24.721485411140584,8.905636999999999,7679.488950276243,1
jakarta barat,cengkareng,56.221,113.573,39.42,5.286,Built-up,0.147,0.059,38.177,2024,1,1,-6.1515,106.7369,416552.5,1.9848132678562067,1,4.991501416430594,5.612018999999999,66266.70378619155,1
jakarta barat,grogolpetamburan,53.911,110.067,39.42,6.01,Built-up,0.136,0.06,38.225,2024,1,0,-6.1634,106.7865,237367.0,2.004461765402196,1,5.669811320754716,5.198600000000001,33861.19828815977,1
jakarta barat,kalideres,55.539,111.93,39.42,5.258,Built-up,0.158,0.071,38.16,2024,1,1,-6.1346,106.7039,416552.5,1.9796954314720814,1,4.909430438842204,6.029279999999999,66563.19910514541,1
jakarta barat,kebonjeruk,54.705,106.045,39.42,10.059,Built-up,0.178,0.118,38.225,2024,1,1,-6.1895,106.7691,370282.0,1.9036890763845258,1,8.99731663685152,6.80405,33482.41251469392,1
jakarta barat,kembangan,56.609,106.018,39.42,10.349,Built-up,0.214,0.126,38.184,2024,1,1,-6.1982,106.7418,315702.0,1.8403027304761408,1,9.19094138543517,8.171375999999999,27817.605075337033,1
jakarta barat,palmerah,56.422,111.601,39.42,10.559,Built-up,0.161,0.122,38.225,2024,1,0,-6.1917,106.7956,233786.0,1.9435233882484066,1,9.410873440285206,6.154225,20225.452028722208,1
jakarta barat,tamansari,71.787,155.692,39.42,6.894,Tree cover,0.097,0.061,38.225,2024,1,0,-6.1481,106.8184,126736.0,2.1390083394012667,1,6.497643732327993,3.707825,16054.725107676717,1
jakarta barat,tambora,67.991,146.771,39.42,5.895,Built-up,0.092,0.048,38.225,2024,1,0,-6.1475,106.8035,8766.0,2.1273934281283062,1,5.624999999999999,3.5167,1271.3560551124003,1
jakarta utara,cilincing,58.317,130.034,39.53,3.19,Built-up,0.151,0.068,38.225,2024,1,1,-6.1243,106.9421,416552.5,2.192187737073689,1,2.98689138576779,5.771975,99415.87112171839,1
jakarta utara,kelapagading,60.073,126.472,40.95,5.514,Built-up,0.2,0.062,38.225,2024,1,0,-6.161,106.9037,146701.0,2.070833265108968,1,5.192090395480226,7.6450000000000005,22520.878108688976,1
jakarta utara,koja,60.109,134.793,40.24,3.739,Built-up,0.093,0.063,38.225,2024,1,0,-6.1215,106.905,351261.0,2.2057798360306995,1,3.517403574788335,3.554925,74121.33361468665,1
jakarta utara,pademangan,71.534,158.694,40.24,3.198,Built-up,0.153,0.104,38.225,2024,1,0,-6.1301,106.8381,170512.0,2.187856729258003,1,2.8967391304347823,5.848425,40617.43687470224,1
jakarta utara,penjaringan,59.362,126.984,40.24,3.083,Built-up,0.128,0.074,38.208,2024,1,1,-6.115,106.7639,331310.0,2.103707630628541,1,2.870577281191806,4.890624,81143.76683810922,1
jakarta utara,tanjungpriok,60.633,136.271,40.24,4.06,Built-up,0.131,0.101,38.225,2024,1,0,-6.1319,106.875,416552.5,2.211007090357438,1,3.68755676657584,5.007475,82322.62845849803,1
jakarta selatan,cilandak,61.421,114.511,37.34,37.329,Built-up,0.294,0.193,41.265,2024,1,1,-6.2927,106.7933,229201.0,1.8344948014290061,1,31.29002514668902,12.13191,5979.832502804665,1
jakarta selatan,jagakarsa,64.005,117.32,36.73,57.304,Built-up,0.294,0.27,41.265,2024,1,1,-6.334,106.8224,383275.0,1.8047842473655873,1,45.121259842519684,12.13191,6573.734220636663,1
jakarta selatan,kebayoranbaru,60.582,112.654,37.73,22.272,Built-up,0.219,0.16,39.151,2024,1,1,-6.2447,106.8014,155693.0,1.82933324672794,1,19.2,8.574069000000001,6690.142660708148,1
jakarta selatan,kebayoranlama,59.796,109.186,37.29,25.395,Built-up,0.242,0.143,39.807,2024,1,1,-6.2495,106.7801,333904.0,1.7959405224027898,1,22.21784776902887,9.633294,12650.274673233567,1
jakarta selatan,mampangprapatan,61.257,116.618,37.56,21.604,Built-up,0.212,0.146,39.609,2024,1,1,-6.2523,106.821,159222.0,1.8731708884141542,1,18.851657940663177,8.397108,7043.974517784463,1
jakarta selatan,pancoran,59.982,114.318,37.56,25.372,Built-up,0.204,0.19,40.196,2024,1,1,-6.2553,106.8436,179798.0,1.8746187399560525,1,21.321008403361347,8.199983999999999,6817.761261944486,1
jakarta selatan,pasarminggu,62.021,117.485,37.14,35.89,Built-up,0.274,0.23,41.265,2024,1,1,-6.2908,106.8293,335189.0,1.8642198632201965,1,29.178861788617887,11.306610000000001,9086.175115207374,1
jakarta selatan,pesanggrahan,59.671,108.781,37.58,23.82,Built-up,0.23,0.178,39.561,2024,1,1,-6.2504,106.7587,272483.0,1.7929653376407182,1,20.220713073005093,9.09903,10978.36422240129,1
jakarta selatan,setiabudi,61.189,115.121,37.56,17.99,Built-up,0.22,0.133,38.225,2024,1,0,-6.2196,106.83,116915.0,1.8511473090096318,1,15.87819947043248,8.4095,6156.661400737231,1
jakarta selatan,tebet,58.497,109.806,39.09,17.948,Built-up,0.177,0.137,38.225,2024,1,0,-6.2289,106.8509,240402.0,1.8455720456493605,1,15.785400175901495,6.7658249999999995,12687.460417986067,1
jakarta timur,cakung,57.436,117.822,40.01,7.969,Built-up,0.233,0.102,38.225,2024,1,1,-6.1885,106.9409,416552.5,2.01625710178657,1,7.231397459165154,8.906425,46443.58345411974,1
jakarta timur,cipayung,59.205,109.085,40.08,48.413,Built-up,0.348,0.257,41.265,2024,1,0,-6.3253,106.9036,308484.0,1.8118926999418652,1,38.51471758154335,14.36022,6242.972497116144,1
jakarta timur,ciracas,61.116,110.006,40.08,53.48,Built-up,0.34,0.263,41.265,2024,1,0,-6.3339,106.8784,327813.0,1.7709768819627794,1,42.34362628661916,14.030100000000001,6017.125550660793,1
jakarta timur,durensawit,57.089,113.221,40.1,16.888,Built-up,0.213,0.139,38.266,2024,1,0,-6.2325,106.9206,416552.5,1.94909535368142,1,14.827041264266903,8.150658,23286.700581395347,1
jakarta timur,jatinegara,57.52,107.877,40.25,18.159,Built-up,0.183,0.126,38.225,2024,1,1,-6.2273,106.8774,329325.0,1.8434210526315788,1,16.126998223801067,6.995175,17189.04953285662,1
jakarta timur,kramatjati,58.998,111.741,40.08,30.295,Built-up,0.273,0.152,40.986,2024,1,1,-6.2763,106.8654,325368.0,1.8624120804026802,1,26.29774305555556,11.189178,10396.80460137402,1
jakarta timur,makasar,58.334,111.869,40.08,25.658,Built-up,0.304,0.16,40.603,2024,1,0,-6.2663,106.8911,228488.0,1.8854113998719115,1,22.11896551724138,12.343312000000001,8571.085602820916,1
jakarta timur,matraman,58.546,111.919,39.84,12.702,Built-up,0.177,0.132,38.225,2024,1,0,-6.2036,106.8645,190489.0,1.879538508044201,1,11.2208480565371,6.7658249999999995,13902.277039848197,1
jakarta timur,pasarrebo,61.234,111.754,40.08,48.623,Built-up,0.258,0.252,41.265,2024,1,1,-6.3264,106.8573,242045.0,1.795706526978822,1,38.83626198083067,10.646370000000001,4877.677689780949,1
jakarta timur,pulogadung,59.994,118.865,40.21,10.47,Built-up,0.204,0.136,38.225,2024,1,0,-6.1932,106.889,309037.0,1.948798242450077,1,9.216549295774648,7.797899999999999,26943.06887532694,1
jakarta pusat,cempakaputih,62.067,125.789,40.09,8.401,Built-up,0.166,0.095,38.225,2024,1,0,-6.1809,106.8681,98622.0,1.9945296272218433,1,7.672146118721461,6.345350000000001,10490.586107860867,1
jakarta pusat,gambir,60.365,125.479,40.02,7.605,Built-up,0.166,0.061,38.225,2024,1,0,-6.1715,106.8181,95807.0,2.044797523018007,1,7.167766258246938,6.345350000000001,11133.875653689714,1
jakarta pusat,joharbaru,62.06,125.789,39.96,8.969,Built-up,0.131,0.076,38.225,2024,1,0,-6.1821,106.8546,140469.0,1.9947510307643515,1,8.335501858736059,5.007475,14090.580800481493,1
jakarta pusat,kemayoran,61.741,126.034,40.82,6.168,Built-up,0.149,0.103,38.225,2024,1,0,-6.1627,106.8558,255632.0,2.008798074624249,1,5.592021758839529,5.695525,35662.94642857143,1
jakarta pusat,menteng,60.342,120.608,39.93,10.741,Built-up,0.197,0.099,38.225,2024,1,0,-6.1958,106.8353,87964.0,1.966156956082293,1,9.773430391264785,7.530325,7492.036453453709,1
jakarta pusat,sawahbesar,69.112,148.614,40.02,7.059,Built-up,0.139,0.09,38.225,2024,1,0,-6.1539,106.8332,126019.0,2.1196656777727068,1,6.4761467889908255,5.313275000000001,15637.051743392478,1
jakarta pusat,senen,61.153,125.183,39.29,10.007,Built-up,0.15,0.092,38.225,2024,1,0,-6.1842,106.8459,124341.0,2.0141103406110727,1,9.163919413919412,5.73375,11296.538566366859,1
jakarta pusat,tanahabang,60.781,116.826,40.02,12.45,Built-up,0.207,0.13,38.225,2024,1,0,-6.2054,106.8094,173198.0,1.8909697156083585,1,11.017699115044248,7.9125749999999995,12877.17472118959,1
bogor,babakanmadang,66.02,88.734,31.2,207.8025,Tree cover,0.568,0.6970000000000001,39.022,2024,2,0,-6.5917,106.902,121972.0,1.3239928379588182,1,122.45285798467884,22.164495999999996,584.1500939883382,0
bogor,bojonggede,58.463,82.61,34.65,133.589,Built-up,0.447,0.293,41.125,2024,2,0,-6.4774,106.7927,266481.0,1.3892672754485982,1,103.3170920340294,18.382875000000002,1979.961215255333,0
bogor,caringin,62.983,83.58,27.05,207.8025,Tree cover,0.642,0.6970000000000001,39.01,2024,2,0,-6.7366,106.866,138901.0,1.3062844818154822,1,122.45285798467884,25.04442,665.2267094503178,0
bogor,cariu,53.677,71.477,29.72,143.845,Tree cover,0.66,0.6970000000000001,39.071,2024,2,0,-6.5273,107.1371,54478.0,1.3072589937267955,1,84.76428992339422,25.78686,376.1123960095274,0
bogor,ciampea,61.639,82.284,33.67,207.8025,Tree cover,0.562,0.6970000000000001,38.964,2024,2,0,-6.5742,106.698,175400.0,1.3136225035521,1,122.45285798467884,21.897768000000003,840.0282563666623,0
bogor,ciawi,67.731,90.763,28.82,207.8025,Tree cover,0.591,0.6970000000000001,39.018,2024,2,0,-6.7091,106.8937,117903.0,1.320554044026713,1,122.45285798467884,23.059638,564.6627794207444,0
bogor,cibinong,56.525,78.042,35.6,134.037,Built-up,0.418,0.322,40.946,2024,2,0,-6.4839,106.8354,365387.0,1.3566623207301174,1,101.38956127080182,17.115427999999998,2705.828772854847,0
bogor,cibungbulang,59.752,80.202,32.76,207.8025,Tree cover,0.521,0.6970000000000001,38.964,2024,2,0,-6.5761,106.661,152898.0,1.3201540690018434,1,122.45285798467884,20.300244,732.2613474455526,0
bogor,cigombong,61.992,82.425,27.99,207.8025,Tree cover,0.645,0.6970000000000001,39.007,2024,2,0,-6.7461,106.8128,101474.0,1.308499491998984,1,122.45285798467884,25.159515,485.98077130302556,0
bogor,cigudeg,53.323,79.085,29.07,207.8025,Tree cover,0.723,0.6970000000000001,40.526,2024,2,0,-6.4937,106.5461,142405.0,1.455829022697568,1,122.45285798467884,29.300298,682.008117718897,0
bogor,cijeruk,67.946,93.063,28.57,207.8025,Tree cover,0.613,0.6970000000000001,39.02,2024,2,0,-6.686,106.7843,96355.0,1.3497954921242712,1,122.45285798467884,23.91926,461.46478131248426,0
bogor,cileungsi,50.265,67.571,31.15,69.866,Tree cover,0.494,0.251,40.455,2024,2,0,-6.4094,106.9962,273150.0,1.3180727591924315,1,55.84812150279777,19.984769999999997,3854.4577089154177,0
bogor,ciomas,66.393,88.143,34.75,207.8025,Built-up,0.446,0.6970000000000001,39.014,2024,2,0,-6.6095,106.762,161632.0,1.3078954787589216,1,122.45285798467884,17.400244,774.0903485350989,0
bogor,cisarua,67.553,90.111,26.98,207.8025,Tree cover,0.571,0.6970000000000001,39.02,2024,2,0,-6.6985,106.9552,81870.0,1.3144720143538577,1,122.45285798467884,22.28042,392.0930065492511,0
bogor,ciseeng,54.875,80.409,31.81,99.044,Tree cover,0.605,0.396,41.845,2024,2,0,-6.4556,106.6785,121142.0,1.4390872483221477,1,70.9484240687679,25.316225,1210.887209627764,0
bogor,citeureup,60.726,81.682,29.42,207.8025,Tree cover,0.581,0.6970000000000001,39.645,2024,2,0,-6.525,106.8924,221710.0,1.3232997440300684,1,122.45285798467884,23.033745,1061.8167885920905,0
bogor,dramaga,64.612,85.395,33.72,207.8025,Tree cover,0.541,0.6970000000000001,38.966,2024,2,0,-6.5888,106.7298,113555.0,1.3015149667743706,1,122.45285798467884,21.080606000000003,543.8392739550532,0
bogor,gunungputri,50.315,69.323,36.4,81.462,Built-up,0.436,0.389,41.497,2024,2,0,-6.4052,106.9313,294195.0,1.3509305271363148,1,58.64794816414687,18.092692,3567.6432781159806,0
bogor,gunungsindur,49.047,72.5,33.41,72.997,Tree cover,0.595,0.372,41.887,2024,2,0,-6.3871,106.6872,121333.0,1.4486382800167843,1,53.20481049562682,24.922765,1639.7016095247104,0
bogor,jasinga,46.03,69.001,28.86,163.412,Tree cover,0.763,0.6970000000000001,38.867,2024,2,0,-6.4806,106.4559,112356.0,1.4671698915585798,1,96.29463759575722,29.655520999999997,683.3807751259031,0
bogor,jonggol,55.06,72.68,30.01,186.743,Tree cover,0.665,0.6970000000000001,39.015,2024,2,0,-6.4961,107.0456,147880.0,1.2964680699250803,1,110.04301708898055,25.944975000000003,787.6725097606835,0
bogor,klapanunggal,54.268,72.21,30.21,203.856,Tree cover,0.583,0.6970000000000001,40.774,2024,2,0,-6.483,106.9553,129835.0,1.3065426648331764,1,120.12728344136711,23.771241999999997,633.7866598976842,0
bogor,kemang,62.106,89.066,33.47,143.048,Tree cover,0.592,0.625,40.565,2024,2,0,-6.5025,106.7345,110256.0,1.4113713434538713,1,88.02953846153846,24.01448,765.41152949017,0
bogor,leuwiliang,58.762,76.646,27.55,207.8025,Tree cover,0.589,0.6970000000000001,38.964,2024,2,0,-6.6402,106.6099,133441.0,1.2825206653057126,1,122.45285798467884,22.949796,639.0775972509907,0
bogor,leuwisadeng,59.599,83.431,30.84,207.8025,Tree cover,0.593,0.6970000000000001,38.964,2024,2,0,-6.5736,106.5877,82804.0,1.3767718939256424,1,122.45285798467884,23.105652,396.5661330683301,0
bogor,megamendung,67.728,91.591,29.66,207.8025,Tree cover,0.559,0.6970000000000001,39.021,2024,2,0,-6.6635,106.9177,113756.0,1.3326591782097543,1,122.45285798467884,21.812739000000004,544.801906107446,0
bogor,nanggung,56.787,73.315,25.55,207.8025,Tree cover,0.555,0.6970000000000001,38.957,2024,2,0,-6.6725,106.5377,100914.0,1.2687109557512934,1,122.45285798467884,21.621135000000002,483.29881107745354,0
bogor,pamijahan,61.329,77.074,28.03,207.8025,Tree cover,0.554,0.6970000000000001,38.963,2024,2,0,-6.6933,106.6596,166309.0,1.2365672479905019,1,122.45285798467884,21.585502,796.4895056333138,0
bogor,parung,54.553,80.619,34.03,104.116,Tree cover,0.567,0.338,41.887,2024,2,0,-6.4349,106.7128,128905.0,1.4512087556027577,1,77.81464872944693,23.749928999999998,1226.3118840138513,0
bogor,parungpanjang,44.213,67.318,29.51,65.388,Tree cover,0.652,0.569,41.887,2024,2,0,-6.3768,106.5551,125437.0,1.4889080574171145,1,41.67495219885278,27.310324,1889.45291317708,0
bogor,rancabungur,63.735,90.382,32.92,144.929,Tree cover,0.646,0.575,39.248,2024,2,0,-6.5217,106.7137,63856.0,1.3961844442728046,1,92.0184126984127,25.354208,437.58266006071443,0
bogor,rumpin,52.297,76.3,30.52,152.23,Tree cover,0.643,0.6970000000000001,41.052,2024,2,0,-6.4596,106.6311,156896.0,1.4316002776891759,1,89.70536240424278,26.396436,1023.9248188996934,0
bogor,sukajaya,55.617,74.115,25.33,207.8025,Tree cover,0.589,0.6970000000000001,38.92,2024,2,0,-6.6313,106.4705,71814.0,1.3090591165197731,1,122.45285798467884,22.92388,343.9326636414794,0
bogor,sukamakmur,62.279,82.637,28.03,207.8025,Tree cover,0.619,0.6970000000000001,39.079,2024,2,0,-6.5936,107.0201,16748.0,1.3059150745112913,1,122.45285798467884,24.189901,80.20976760335724,0
bogor,sukaraja,62.581,85.678,33.27,207.8025,Tree cover,0.524,0.6970000000000001,39.021,2024,2,0,-6.5792,106.8408,202415.0,1.3475409320394456,1,122.45285798467884,20.447004,969.4088911770692,0
bogor,tajurhalang,58.515,83.495,34.74,128.261,Tree cover,0.563,0.34,41.587,2024,2,0,-6.469,106.7596,126087.0,1.4029236326976393,1,95.71716417910447,23.413481,975.4450298233807,0
bogor,tamansari,71.372,94.014,31.16,207.8025,Tree cover,0.519,0.6970000000000001,38.988,2024,2,0,-6.6564,106.7458,126736.0,1.2990383021057867,1,122.45285798467884,20.234772,606.9659127644544,0
bogor,tanjungsari,57.988,76.338,29.21,207.8025,Tree cover,0.698,0.6970000000000001,39.112,2024,2,0,-6.6115,107.1406,33887.0,1.2941276191767817,1,122.45285798467884,27.300176,162.29211814992635,0
bogor,tenjo,40.261,61.822,29.63,60.385,Tree cover,0.708,0.368,39.47,2024,2,0,-6.3723,106.4794,78576.0,1.4983156006883012,1,44.14108187134503,27.94476,1280.0521299991856,0
bogor,tenjolaya,69.685,90.203,30.96,207.8025,Tree cover,0.545,0.6970000000000001,38.964,2024,2,0,-6.6537,106.708,68536.0,1.2761264766216311,1,122.45285798467884,21.23538,328.23361789250606,0
kota bogor,bogorbarat,64.425,86.742,35.73,207.8025,Built-up,0.411,0.658,39.012,2024,2,0,-6.5732,106.7655,254629.0,1.3258234619793658,1,125.33323281061521,16.033932,1219.472946923528,0
kota bogor,bogorselatan,64.844,87.471,32.72,207.8025,Tree cover,0.523,0.6970000000000001,39.021,2024,2,0,-6.6447,106.8135,219309.0,1.3284581738655004,1,122.45285798467884,20.407983,1050.3178841249505,0
kota bogor,bogortengah,63.612,85.311,36.78,207.8025,Built-up,0.337,0.6970000000000001,39.021,2024,2,0,-6.5932,106.7986,109057.0,1.3203584473472423,1,122.45285798467884,13.150077000000001,522.2973862860837,0
kota bogor,bogortimur,63.932,85.621,35.08,207.8025,Built-up,0.412,0.6970000000000001,39.021,2024,2,0,-6.6207,106.8264,108919.0,1.3186256391301667,1,122.45285798467884,16.076652,521.6364746590677,0
kota bogor,bogorutara,61.713,82.674,35.83,207.8025,Built-up,0.402,0.6970000000000001,39.021,2024,2,0,-6.5708,106.8196,204454.0,1.3182912633744202,1,122.45285798467884,15.686442000000001,979.1740999269645,0
kota bogor,tanahsareal,64.012,88.925,35.87,184.459,Built-up,0.381,0.639,39.021,2024,2,0,-6.5468,106.7855,231040.0,1.3678244016489263,1,112.54362416107382,14.867001,1245.7739985657206,0
kota tangerang,batuceper,40.53,64.804,38.6,10.341,Built-up,0.291,0.068,38.411,2024,2,0,-6.1618,106.6703,95474.0,1.5604141584396822,1,9.68258426966292,11.177601,8418.481615377834,0
