objectid,kode_kec_spatial,nama_prop,nama_kab,nama_kec,jumlah_penduduk,kepadatan_penduduk,jumlah_kk,luas_wilayah,pertumbuhan_2022,pertumbuhan_2021,pertumbuhan_2020,perpindahan_pddk,jumlah_desa,jumlah_kelurahan,perdagangan,nelayan,wiraswasta,tidak_blm_sekolah,slta,s1
,120802.0,SUMATERA UTARA,SIMALUNGUN,GUNUNG MALELA,42264.0,9.36938292,14458.0,79.16,1.0,1.0,1.0,491.0,16.0,,54.0,5.0,7769.0,10236.0,10755.0,799.0
,120803.0,SUMATERA UTARA,SIMALUNGUN,GUNUNG MALIGAS,35800.0,7.87225493,11575.0,51.27,1.0,1.0,2.0,291.0,9.0,,25.0,2.0,7384.0,9150.0,8498.0,618.0
,950408.0,PAPUA PEGUNUNGAN,TOLIKARA,UMAGI,7415.0,2.44715064,1820.0,,0.0,0.0,0.0,9.0,12.0,,1.0,2.0,18.0,5054.0,278.0,19.0
,531108.0,NUSA TENGGARA TIMUR,SUMBA TIMUR,UMALULU,19445.0,2.72966234,5187.0,313.06,1.0,1.0,2.0,11.0,9.0,1.0,2.0,65.0,508.0,5260.0,3024.0,631.0
,531704.0,NUSA TENGGARA TIMUR,SUMBA TENGAH,UMBU RATU NGGAY,12050.0,6.67445586,3359.0,787.91,2.0,2.0,2.0,45.0,11.0,,5.0,16.0,148.0,3072.0,1757.0,345.0
,531702.0,NUSA TENGGARA TIMUR,SUMBA TENGAH,UMBU RATU NGGAY BARAT,19915.0,11.04232706,5067.0,288.89,2.0,2.0,2.0,29.0,15.0,,4.0,1.0,406.0,4737.0,3491.0,1213.0
,110908.0,ACEH,SIMEULUE,ALAFAN,5147.0,2.79731489,1343.0,175.22,2.0,2.0,2.0,7.0,8.0,,3.0,169.0,263.0,1088.0,957.0,227.0
,520405.0,NUSA TENGGARA BARAT,SUMBAWA,ALAS,33912.0,5.08434826,10604.0,166.75,1.0,2.0,2.0,120.0,8.0,,340.0,980.0,2070.0,8208.0,6116.0,1250.0
,520417.0,NUSA TENGGARA BARAT,SUMBAWA,ALAS BARAT,25413.0,3.80683834,8241.0,109.93,1.0,1.0,2.0,75.0,8.0,,71.0,521.0,1226.0,6128.0,3702.0,689.0
,122407.0,SUMATERA UTARA,NIAS UTARA,ALASA,21205.0,17.19309724,5055.0,197.64,1.0,1.0,1.0,193.0,14.0,,6.0,1.0,631.0,7799.0,2062.0,497.0
,720802.0,SULAWESI TENGAH,PARIGI MOUTONG,AMPIBABO,22938.0,3.90708298,7288.0,181.35,1.0,1.0,2.0,62.0,19.0,,12.0,363.0,1304.0,4042.0,5097.0,645.0
,531706.0,NUSA TENGGARA TIMUR,SUMBA TENGAH,UMBU RATU NGGAY TENGAH,8888.0,4.93501835,2409.0,,1.0,2.0,2.0,16.0,10.0,,4.0,1.0,51.0,2456.0,1085.0,183.0
,950211.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,ALEMSOM,4153.0,0.294359,985.0,,0.0,1.0,1.0,11.0,12.0,,1.0,,4.0,2832.0,191.0,50.0
,630505.0,KALIMANTAN SELATAN,TAPIN,CANDI LARAS SELATAN,12608.0,5.8164911,4612.0,278.18,1.0,1.0,1.0,25.0,12.0,,36.0,2.0,2172.0,2512.0,1582.0,293.0
,180307.0,LAMPUNG,LAMPUNG UTARA,ABUNG SELATAN,54460.0,20.25696586,17473.0,118.01,1.0,2.0,2.0,149.0,16.0,,193.0,2.0,3394.0,13762.0,12223.0,1706.0
,731605.0,SULAWESI SELATAN,ENREKANG,ALLA,25088.0,13.79033619,7536.0,26.68,1.0,2.0,2.0,79.0,5.0,3.0,49.0,1.0,2090.0,5179.0,7012.0,1851.0
,760415.0,SULAWESI BARAT,POLEWALI MANDAR,ALLU,15120.0,7.32889836,4329.0,192.35,2.0,2.0,2.0,54.0,7.0,1.0,2.0,14.0,787.0,5802.0,1580.0,308.0
,530705.0,NUSA TENGGARA TIMUR,SIKKA,ALOK,32673.0,19.51546048,10307.0,21.33,1.0,1.0,2.0,162.0,3.0,4.0,34.0,1614.0,2579.0,4657.0,8490.0,3516.0
,180313.0,LAMPUNG,LAMPUNG UTARA,ABUNG SEMULI,27973.0,10.40533412,9552.0,104.11,1.0,2.0,2.0,106.0,7.0,,91.0,3.0,1578.0,7004.0,5084.0,587.0
,180314.0,LAMPUNG,LAMPUNG UTARA,ABUNG SURAKARTA,30165.0,11.22389956,9914.0,99.94,1.0,1.0,2.0,78.0,9.0,,122.0,8.0,1356.0,7491.0,4816.0,452.0
,530715.0,NUSA TENGGARA TIMUR,SIKKA,ALOK TIMUR,33568.0,19.9509586,10612.0,82.95,1.0,1.0,2.0,170.0,6.0,5.0,21.0,1052.0,2488.0,4773.0,9125.0,4121.0
,530503.0,NUSA TENGGARA TIMUR,ALOR,ALOR BARAT DAYA,19325.0,6.52334476,5462.0,115.39,1.0,1.0,2.0,53.0,12.0,1.0,2.0,47.0,217.0,4414.0,3134.0,753.0
,530502.0,NUSA TENGGARA TIMUR,ALOR,ALOR BARAT LAUT,24129.0,8.1760347,7208.0,425.34,1.0,2.0,2.0,130.0,18.0,1.0,20.0,1041.0,446.0,4765.0,4221.0,1069.0
,530504.0,NUSA TENGGARA TIMUR,ALOR,ALOR SELATAN,10418.0,3.48635626,3107.0,237.87,1.0,1.0,1.0,14.0,13.0,1.0,,4.0,36.0,2227.0,1468.0,327.0
,530507.0,NUSA TENGGARA TIMUR,ALOR,ALOR TENGAH UTARA,13413.0,4.51211671,3828.0,126.99,1.0,1.0,2.0,44.0,14.0,,1.0,49.0,144.0,3420.0,2410.0,621.0
,530505.0,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR,8990.0,3.04654951,2633.0,566.02,1.0,1.0,1.0,16.0,9.0,1.0,1.0,23.0,50.0,1814.0,1096.0,249.0
,530508.0,NUSA TENGGARA TIMUR,ALOR,ALOR TIMUR LAUT,10141.0,3.4402585,2950.0,199.06,1.0,1.0,2.0,29.0,8.0,,1.0,18.0,66.0,2180.0,1499.0,277.0
,530125.0,NUSA TENGGARA TIMUR,KUPANG,AMABI OEFETO,9674.0,1.87637131,2411.0,138.68,0.0,1.0,1.0,15.0,7.0,,6.0,2.0,184.0,2637.0,1185.0,222.0
,530120.0,NUSA TENGGARA TIMUR,KUPANG,AMABI OEFETO TIMUR,15715.0,3.01138322,3844.0,198.91,0.0,1.0,1.0,24.0,10.0,,22.0,2.0,265.0,4680.0,1516.0,251.0
,810101.0,MALUKU,MALUKU TENGAH,AMAHAI,50478.0,6.09334052,14841.0,1247.6,1.0,1.0,2.0,623.0,14.0,1.0,43.0,643.0,1147.0,9726.0,16477.0,2685.0
,810605.0,MALUKU,SERAM BAGIAN BARAT,AMALATU,13131.0,2.64034994,3688.0,293.67,1.0,1.0,2.0,189.0,7.0,,4.0,22.0,247.0,2877.0,3746.0,626.0
,730824.0,SULAWESI SELATAN,BONE,AMALI,21548.0,4.67534549,7313.0,132.77,1.0,1.0,1.0,73.0,14.0,1.0,73.0,16.0,2071.0,4774.0,2265.0,661.0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,180311.0,LAMPUNG,LAMPUNG UTARA,ABUNG TENGAH,18021.0,6.75494436,5958.0,74.1,1.0,2.0,2.0,56.0,11.0,,59.0,1.0,426.0,4597.0,2812.0,205.0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,180312.0,LAMPUNG,LAMPUNG UTARA,ABUNG TINGGI,19018.0,7.08237054,6052.0,64.63,1.0,1.0,2.0,52.0,8.0,,87.0,1.0,688.0,4839.0,3164.0,330.0
,181003.0,LAMPUNG,PRINGSEWU,AMBARAWA,39612.0,63.65442196,12500.0,29.3,1.0,2.0,2.0,92.0,8.0,,91.0,9.0,3391.0,8275.0,6933.0,1022.0
,120203.0,SUMATERA UTARA,TAPANULI UTARA,ADIAN KOTING,15266.0,3.90568446,4490.0,473.22,1.0,1.0,1.0,88.0,16.0,,13.0,5.0,1192.0,1925.0,4303.0,348.0
,610407.0,KALIMANTAN BARAT,KETAPANG,SUNGAI LAUR,19111.0,0.63810276,6006.0,1317.36,1.0,1.0,1.0,21.0,19.0,,37.0,3.0,397.0,5193.0,2160.0,342.0
,960410.0,PAPUA BARAT DAYA,TAMBRAUW,AMBERBAKEN,1749.0,0.06725322,590.0,,0.0,1.0,2.0,12.0,9.0,,,3.0,69.0,719.0,282.0,44.0
,960427.0,PAPUA BARAT DAYA,TAMBRAUW,AMBERBAKEN BARAT,731.0,0.06072865,193.0,,1.0,0.0,2.0,0.0,5.0,,,,16.0,267.0,122.0,14.0
,350912.0,JAWA TIMUR,JEMBER,AMBULU,120660.0,36.29106734,42225.0,114.51,1.0,1.0,1.0,319.0,7.0,,2530.0,863.0,22843.0,28321.0,18770.0,3135.0
,352912.0,JAWA TIMUR,SUMENEP,AMBUNTEN,40894.0,19.60630953,14930.0,52.1,2.0,2.0,1.0,30.0,15.0,,158.0,1037.0,3606.0,15488.0,3494.0,899.0
,160607.0,SUMATERA SELATAN,MUSI BANYUASIN,SUNGAI LILIN,67669.0,4.59088539,21368.0,412.65,2.0,2.0,2.0,211.0,13.0,2.0,579.0,11.0,5140.0,20007.0,9972.0,2136.0
,130508.0,SUMATERA BARAT,PADANG PARIAMAN,SUNGAI LIMAU,31238.0,23.19584941,9372.0,60.29,1.0,1.0,1.0,263.0,4.0,,11.0,460.0,865.0,5672.0,6706.0,1112.0
,631003.0,KALIMANTAN SELATAN,TANAH BUMBU,SUNGAI LOBAN,26255.0,5.33385686,8732.0,237.07,2.0,2.0,2.0,56.0,17.0,,42.0,379.0,2577.0,5643.0,4494.0,909.0
,940516.0,PAPUA TENGAH,PUNCAK,MAGE'ABUME,9217.0,1.19633332,3564.0,,0.0,0.0,0.0,19.0,11.0,,,,55.0,7363.0,307.0,62.0
,530121.0,NUSA TENGGARA TIMUR,KUPANG,AMFOANG BARAT DAYA,5663.0,1.07660649,1410.0,182.82,1.0,1.0,1.0,15.0,4.0,,,1.0,109.0,1399.0,546.0,114.0
,530122.0,NUSA TENGGARA TIMUR,KUPANG,AMFOANG BARAT LAUT,11068.0,2.12576243,2657.0,270.27,1.0,1.0,2.0,13.0,6.0,,4.0,2.0,186.0,3285.0,715.0,150.0
,530112.0,NUSA TENGGARA TIMUR,KUPANG,AMFOANG SELATAN,10397.0,2.0268626,2508.0,291.93,0.0,1.0,1.0,4.0,6.0,1.0,5.0,,176.0,2661.0,859.0,260.0
,530130.0,NUSA TENGGARA TIMUR,KUPANG,AMFOANG TENGAH,6844.0,1.34546608,1701.0,387.19,0.0,1.0,2.0,9.0,4.0,,1.0,,90.0,2060.0,386.0,65.0
,530126.0,NUSA TENGGARA TIMUR,KUPANG,AMFOANG TIMUR,8292.0,1.59544126,1946.0,317.67,0.0,1.0,1.0,10.0,5.0,,,8.0,112.0,2483.0,593.0,139.0
,530113.0,NUSA TENGGARA TIMUR,KUPANG,AMFOANG UTARA,8428.0,1.64664334,2086.0,219.99,1.0,1.0,1.0,14.0,5.0,1.0,11.0,18.0,161.0,2504.0,784.0,136.0
,740228.0,SULAWESI TENGGARA,KONAWE,AMONGGEDO,11348.0,2.08469851,3701.0,141.62,2.0,1.0,2.0,15.0,14.0,1.0,4.0,,917.0,2832.0,2297.0,354.0
,720905.0,SULAWESI TENGAH,TOJO UNA UNA,AMPANA KOTA,22088.0,3.92563526,7110.0,114.68,2.0,2.0,2.0,53.0,4.0,6.0,11.0,424.0,1893.0,4086.0,5086.0,1429.0
,120112.0,SUMATERA UTARA,TAPANULI TENGAH,ANDAM DEWI,17049.0,7.43734933,4358.0,61.73,1.0,1.0,2.0,118.0,13.0,1.0,26.0,363.0,934.0,4773.0,3415.0,298.0
,330902.0,JAWA TENGAH,BOYOLALI,AMPEL,42303.0,38.41622332,14697.0,99.71,1.0,1.0,1.0,156.0,10.0,,668.0,1.0,3640.0,7089.0,9121.0,1475.0
,350706.0,JAWA TIMUR,MALANG,AMPELGADING,58974.0,17.02750502,21049.0,204.79,1.0,1.0,1.0,95.0,13.0,,500.0,14.0,5997.0,10684.0,6292.0,587.0
,332711.0,JAWA TENGAH,PEMALANG,AMPELGADING,79580.0,69.62554499,25634.0,56.41,2.0,2.0,2.0,151.0,16.0,,501.0,48.0,10996.0,17380.0,12288.0,1882.0
,150204.0,JAMBI,MERANGIN,SUNGAI MANAU,11762.0,1.51323892,3613.0,236.53,1.0,2.0,2.0,16.0,10.0,,57.0,,934.0,3385.0,2034.0,324.0
,750410.0,GORONTALO,POHUWATO,DUHIADAA,14150.0,3.17891505,4504.0,37.61,2.0,2.0,2.0,35.0,8.0,,13.0,476.0,673.0,2829.0,2304.0,711.0
,351023.0,JAWA TIMUR,BANYUWANGI,TEGALSARI,54163.0,14.9263909,19875.0,52.97,1.0,1.0,2.0,109.0,6.0,,141.0,9.0,1917.0,8999.0,10064.0,1582.0
,120301.0,SUMATERA UTARA,TAPANULI SELATAN,ANGKOLA BARAT,26298.0,6.23513015,7353.0,120.8,1.0,2.0,1.0,136.0,12.0,2.0,83.0,3.0,2924.0,7391.0,6037.0,888.0
,630806.0,KALIMANTAN SELATAN,HULU SUNGAI UTARA,AMUNTAI UTARA,21538.0,23.70051053,7282.0,38.54,1.0,2.0,2.0,46.0,26.0,,56.0,4.0,4594.0,5900.0,2417.0,908.0
,710510.0,SULAWESI UTARA,MINAHASA SELATAN,AMURANG,18393.0,12.60185764,6415.0,69.48,1.0,1.0,1.0,95.0,2.0,6.0,22.0,419.0,3193.0,2855.0,7215.0,940.0
,710517.0,SULAWESI UTARA,MINAHASA SELATAN,AMURANG BARAT,17932.0,12.24968936,6455.0,103.45,1.0,1.0,1.0,57.0,8.0,2.0,1.0,232.0,1531.0,2732.0,6200.0,909.0
,710518.0,SULAWESI UTARA,MINAHASA SELATAN,AMURANG TIMUR,16640.0,11.40668227,5752.0,152.78,1.0,1.0,1.0,105.0,8.0,2.0,7.0,111.0,1717.0,2476.0,6058.0,1179.0
,180227.0,LAMPUNG,LAMPUNG TENGAH,ANAK RATU AJI,18810.0,4.11486171,6432.0,73.56,1.0,1.0,2.0,93.0,6.0,,25.0,3.0,1958.0,3701.0,2871.0,297.0
,180221.0,LAMPUNG,LAMPUNG TENGAH,ANAK TUHA,43929.0,9.57546435,14519.0,155.44,2.0,2.0,2.0,146.0,12.0,,26.0,5.0,5218.0,10972.0,5995.0,462.0
,330806.0,JAWA TENGAH,MAGELANG,DUKUN,47871.0,42.11213797,16893.0,58.95,1.0,1.0,1.0,48.0,15.0,,52.0,,3577.0,8032.0,9859.0,1441.0
,321408.0,JAWA BARAT,PURWAKARTA,TEGALWARU,56085.0,55.9505061,18886.0,65.31,2.0,2.0,2.0,63.0,13.0,,8.0,15.0,4808.0,15099.0,5086.0,644.0
,180903.0,LAMPUNG,PESAWARAN,TEGINENENG,60339.0,46.47075218,19909.0,128.37,1.0,2.0,2.0,340.0,16.0,,187.0,10.0,4348.0,16975.0,9958.0,832.0
,330916.0,JAWA TENGAH,BOYOLALI,ANDONG,64320.0,58.58777269,21830.0,59.36,1.0,2.0,2.0,330.0,16.0,,559.0,1.0,11469.0,13272.0,12662.0,1459.0
,740525.0,SULAWESI TENGGARA,KONAWE SELATAN,ANDOOLO BARAT,9012.0,2.11763768,2920.0,0.0,2.0,2.0,2.0,22.0,10.0,,4.0,2.0,775.0,2665.0,1433.0,209.0
,120306.0,SUMATERA UTARA,TAPANULI SELATAN,ANGKOLA SELATAN,33434.0,7.89257885,8611.0,316.55,1.0,2.0,2.0,258.0,13.0,4.0,45.0,4.0,1820.0,11730.0,4266.0,481.0
,120303.0,SUMATERA UTARA,TAPANULI SELATAN,ANGKOLA TIMUR,23450.0,5.51030877,6388.0,290.4,1.0,2.0,2.0,121.0,13.0,2.0,54.0,,1842.0,7231.0,4899.0,852.0
,732405.0,SULAWESI SELATAN,LUWU TIMUR,ANGKONA,25814.0,3.81712149,8005.0,293.25,2.0,2.0,2.0,81.0,10.0,,19.0,317.0,1283.0,5956.0,4734.0,821.0
,360107.0,BANTEN,PANDEGLANG,ANGSANA,31085.0,11.07954279,10969.0,91.09,1.0,2.0,2.0,111.0,9.0,,46.0,7.0,5700.0,5712.0,2201.0,344.0
,750203.0,GORONTALO,BOALEMO,DULUPI,17711.0,9.58235588,5716.0,333.83,1.0,2.0,2.0,48.0,8.0,,4.0,346.0,564.0,3409.0,2450.0,534.0
,160326.0,SUMATERA SELATAN,MUARA ENIM,EMPAT PETULAI DANGKU,20552.0,3.03951323,6335.0,,2.0,2.0,2.0,42.0,10.0,,101.0,3.0,988.0,7506.0,3508.0,346.0
,331518.0,JAWA TENGAH,GROBOGAN,TEGOWANU,60139.0,29.48836598,20693.0,57.65,2.0,2.0,2.0,64.0,18.0,,442.0,4.0,4478.0,11963.0,10270.0,1318.0
,740224.0,SULAWESI TENGGARA,KONAWE,ANGGABERI,7059.0,1.30141841,2202.0,131.66,1.0,2.0,2.0,31.0,2.0,6.0,1.0,3.0,649.0,1863.0,1790.0,523.0
,810111.0,MALUKU,MALUKU TENGAH,TEHORU,24276.0,2.91691387,7100.0,879.72,1.0,1.0,1.0,194.0,10.0,,24.0,274.0,364.0,4468.0,6224.0,760.0
,950231.0,PAPUA PEGUNUNGAN,PEGUNUNGAN BINTANG,TEIRAPLU,2327.0,0.16848563,635.0,,0.0,1.0,1.0,1.0,10.0,,,,3.0,1814.0,52.0,4.0
,510809.0,BALI,BULELENG,TEJAKULA,78511.0,60.10363791,24522.0,104.79,1.0,1.0,2.0,301.0,10.0,,49.0,536.0,1533.0,26677.0,11433.0,1150.0
,610112.0,KALIMANTAN BARAT,SAMBAS,TEKARANG,18305.0,3.06248153,5570.0,79.85,1.0,2.0,2.0,24.0,7.0,,2.0,6.0,1843.0,2794.0,2149.0,338.0
,640204.0,KALIMANTAN TIMUR,KUTAI KARTANEGARA,ANGGANA,38674.0,1.42153672,12416.0,1044.39,2.0,2.0,2.0,238.0,8.0,,111.0,2470.0,2145.0,12601.0,6552.0,780.0
,731604.0,SULAWESI SELATAN,ENREKANG,ANGGERAJA,29498.0,16.182351,8937.0,127.03,1.0,2.0,2.0,55.0,12.0,3.0,44.0,3.0,1722.0,6249.0,7258.0,2053.0
,921201.0,PAPUA BARAT,PEGUNUNGAN ARFAK,ANGGI,3550.0,1.04310311,1503.0,100.81,1.0,2.0,2.0,25.0,13.0,,4.0,2.0,36.0,1612.0,546.0,362.0
,921202.0,PAPUA BARAT,PEGUNUNGAN ARFAK,ANGGI GIDA,1989.0,0.58930324,743.0,104.19,1.0,1.0,2.0,22.0,8.0,,,,5.0,804.0,282.0,108.0
,750503.0,GORONTALO,GORONTALO UTARA,ANGGREK,17812.0,10.3690477,5683.0,141.61,2.0,2.0,2.0,50.0,15.0,,10.0,633.0,477.0,3784.0,2411.0,553.0
,950302.0,PAPUA PEGUNUNGAN,YAHUKIMO,ANGGRUK,5288.0,0.32567641,1425.0,,0.0,0.0,0.0,27.0,12.0,,2.0,,13.0,4197.0,219.0,61.0
,910504.0,PAPUA,KEPULAUAN YAPEN,ANGKAISERA,7463.0,3.08477046,2179.0,146.44,1.0,2.0,2.0,86.0,11.0,,2.0,192.0,196.0,1848.0,1809.0,241.0
,760413.0,SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,11778.0,5.7330393,3529.0,104.64,2.0,2.0,2.0,52.0,4.0,1.0,1.0,8.0,897.0,4275.0,1546.0,241.0
,740605.0,SULAWESI TENGGARA,BOMBANA,KABAENA,3322.0,0.99909957,1120.0,104.37,1.0,2.0,1.0,8.0,2.0,2.0,3.0,11.0,230.0,488.0,1101.0,303.0
,740614.0,SULAWESI TENGGARA,BOMBANA,KABAENA BARAT,8422.0,2.53220586,2688.0,47.16,1.0,2.0,2.0,16.0,4.0,1.0,37.0,993.0,694.0,1616.0,1815.0,476.0
,930113.0,PAPUA SELATAN,MERAUKE,ANIMHA,2356.0,0.05071828,630.0,,0.0,2.0,2.0,9.0,5.0,,8.0,,14.0,1011.0,114.0,5.0
,321223.0,JAWA BARAT,INDRAMAYU,ANJATAN,92516.0,44.34658795,34145.0,85.03,1.0,1.0,2.0,305.0,13.0,,179.0,36.0,28263.0,18248.0,12651.0,1335.0
,740613.0,SULAWESI TENGGARA,BOMBANA,KABAENA SELATAN,3536.0,1.06103099,1228.0,131.26,1.0,1.0,2.0,8.0,4.0,,3.0,173.0,223.0,551.0,1022.0,258.0
,740616.0,SULAWESI TENGGARA,BOMBANA,KABAENA TENGAH,5001.0,1.4705677,1718.0,278.28,1.0,2.0,2.0,9.0,7.0,,8.0,162.0,390.0,924.0,1460.0,318.0
,740606.0,SULAWESI TENGGARA,BOMBANA,KABAENA TIMUR,8438.0,2.48181068,2583.0,123.91,1.0,2.0,3.0,36.0,5.0,2.0,23.0,331.0,867.0,2099.0,1873.0,395.0
,920313.0,PAPUA BARAT,FAK FAK,ARGUNI,1247.0,0.12478759,359.0,221.85,1.0,2.0,2.0,7.0,5.0,,,246.0,18.0,272.0,276.0,49.0
,930209.0,PAPUA SELATAN,BOVEN DIGOEL,ARIMOP,2262.0,0.09376749,679.0,,1.0,3.0,4.0,5.0,7.0,,,,34.0,1024.0,252.0,21.0
,350922.0,JAWA TIMUR,JEMBER,ARJASA,42597.0,12.80142208,15790.0,35.76,1.0,1.0,1.0,240.0,6.0,,436.0,5.0,6914.0,14138.0,4596.0,760.0
,351211.0,JAWA TIMUR,SITUBONDO,ARJASA,43301.0,25.85077782,17494.0,189.91,1.0,1.0,1.0,80.0,8.0,,272.0,59.0,2738.0,20829.0,3053.0,806.0
,352924.0,JAWA TIMUR,SUMENEP,ARJASA,84729.0,41.05808813,31636.0,246.15,1.0,1.0,1.0,106.0,19.0,,682.0,607.0,16598.0,40301.0,5039.0,1371.0
,320416.0,JAWA BARAT,BANDUNG,ARJASARI,112953.0,64.03162146,37861.0,64.69,2.0,2.0,2.0,380.0,11.0,,156.0,,3504.0,24002.0,21426.0,2450.0
,740615.0,SULAWESI TENGGARA,BOMBANA,KABAENA UTARA,4634.0,1.39436776,1496.0,128.8,2.0,2.0,2.0,28.0,6.0,,4.0,188.0,267.0,971.0,1001.0,164.0
,320219.0,JAWA BARAT,SUKABUMI,KABANDUNGAN,46643.0,11.07524413,15563.0,138.91,2.0,2.0,2.0,178.0,6.0,,105.0,3.0,1421.0,11539.0,3317.0,353.0
,740323.0,SULAWESI TENGGARA,MUNA,KABANGKA,10502.0,5.68431646,3201.0,98.5,1.0,1.0,2.0,54.0,9.0,,23.0,122.0,445.0,2500.0,2408.0,549.0
,120601.0,SUMATERA UTARA,KARO,KABANJAHE,75103.0,33.7150796,23818.0,43.31,1.0,1.0,1.0,453.0,8.0,5.0,199.0,4.0,22813.0,15192.0,24169.0,6098.0
,710406.0,SULAWESI UTARA,KEPULAUAN TALAUD,KABARUAN,6470.0,6.3914083,2320.0,46.0,1.0,1.0,1.0,42.0,12.0,,,49.0,168.0,759.0,2028.0,516.0
,351014.0,JAWA TIMUR,BANYUWANGI,KABAT,66311.0,18.3175253,25229.0,84.01,1.0,1.0,1.0,129.0,14.0,,116.0,33.0,1891.0,12530.0,9506.0,1835.0
,740324.0,SULAWESI TENGGARA,MUNA,KABAWO,14232.0,7.52975494,4329.0,128.18,1.0,1.0,2.0,40.0,10.0,1.0,10.0,265.0,465.0,3327.0,3349.0,877.0
,610216.0,KALIMANTAN BARAT,MEMPAWAH,ANJONGAN,21876.0,11.24252681,6649.0,174.71,1.0,2.0,2.0,126.0,4.0,1.0,35.0,12.0,1095.0,7210.0,3830.0,648.0
,620102.0,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,ARUT SELATAN,123706.0,12.93497367,39645.0,1941.87,1.0,2.0,2.0,344.0,13.0,7.0,48.0,418.0,5109.0,24326.0,33259.0,7756.0
,620104.0,KALIMANTAN TENGAH,KOTAWARINGIN BARAT,ARUT UTARA,9139.0,0.94859427,3138.0,1703.91,1.0,1.0,2.0,31.0,10.0,1.0,2.0,2.0,379.0,1787.0,1591.0,173.0
,527203.0,NUSA TENGGARA BARAT,KOTA BIMA,ASAKOTA,36667.0,172.93446471,11226.0,59.97,2.0,2.0,2.0,100.0,,6.0,79.0,840.0,3010.0,10094.0,9354.0,2377.0
,131010.0,SUMATERA BARAT,DHARMASRAYA,ASAM JUJUHAN,9120.0,3.05622363,2789.0,428.72,2.0,2.0,2.0,45.0,5.0,,17.0,2.0,719.0,2548.0,1118.0,257.0
,360430.0,BANTEN,SERANG,ANYAR,61011.0,41.40123055,19780.0,62.19,1.0,2.0,2.0,170.0,12.0,,149.0,154.0,3573.0,14701.0,13651.0,1378.0
,950602.0,PAPUA PEGUNUNGAN,YALIMO,APALAPSILI,14494.0,4.59360041,3661.0,,0.0,0.0,1.0,20.0,50.0,,5.0,1.0,40.0,10102.0,1163.0,208.0
,911009.0,PAPUA,SARMI,APAWER HULU,1436.0,0.096031,495.0,1436.68,2.0,2.0,2.0,44.0,10.0,,,,9.0,893.0,93.0,9.0
,950344.0,PAPUA PEGUNUNGAN,YAHUKIMO,KABIANGGAMA,5571.0,0.34070763,1310.0,,0.0,0.0,0.0,13.0,7.0,,,,9.0,5122.0,91.0,22.0
,350809.0,JAWA TIMUR,LUMAJANG,TEKUNG,35477.0,19.65335224,12269.0,28.76,1.0,2.0,2.0,49.0,8.0,,190.0,4.0,5977.0,6800.0,6361.0,1573.0
,750102.0,GORONTALO,GORONTALO,TELAGA,24208.0,11.12729151,7846.0,28.33,1.0,2.0,2.0,44.0,9.0,,55.0,23.0,1174.0,4493.0,4851.0,1429.0
,630318.0,KALIMANTAN SELATAN,BANJAR,TELAGA BAUNTUNG,3341.0,0.72987801,1151.0,78.42,1.0,2.0,1.0,7.0,4.0,,4.0,,59.0,898.0,198.0,17.0
,760302.0,SULAWESI BARAT,MAMASA,ARALLE,8119.0,2.67345724,2313.0,269.6,1.0,1.0,2.0,21.0,11.0,1.0,6.0,,220.0,2432.0,1367.0,265.0
,750110.0,GORONTALO,GORONTALO,TELAGA BIRU,33026.0,15.1344866,10743.0,102.94,2.0,2.0,2.0,87.0,15.0,,77.0,186.0,1174.0,6517.0,6356.0,1791.0
,920604.0,PAPUA BARAT,TELUK BINTUNI,ARANDAY,1784.0,0.08629471,403.0,896.75,1.0,2.0,1.0,16.0,4.0,,,125.0,32.0,678.0,170.0,10.0
,630311.0,KALIMANTAN SELATAN,BANJAR,ARANIO,9433.0,2.04361484,3241.0,1049.83,2.0,2.0,2.0,21.0,12.0,,16.0,66.0,272.0,2737.0,917.0,87.0
,327324.0,JAWA BARAT,KOTA BANDUNG,ARCAMANIK,82433.0,490.26669788,26252.0,7.59,1.0,2.0,2.0,310.0,,4.0,175.0,,5573.0,14319.0,24075.0,12964.0
,750307.0,GORONTALO,BONE BOLANGO,BOTUPINGGE,7170.0,3.74537188,2336.0,13.09,2.0,2.0,2.0,4.0,9.0,,1.0,22.0,240.0,1310.0,1604.0,480.0
,940803.0,PAPUA TENGAH,DEIYAI,BOWOBADO,7422.0,2.6088985,1671.0,,0.0,0.0,0.0,7.0,6.0,,3.0,,5.0,6210.0,112.0,22.0
,180722.0,LAMPUNG,LAMPUNG TIMUR,BRAJA SELEBAH,25956.0,6.69529542,8997.0,80.68,1.0,1.0,1.0,61.0,7.0,,99.0,23.0,3348.0,5721.0,4448.0,454.0
