kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,jumlah_penduduk
Aceh Tenggara,babussalam,41.555,67.743,27.87,194.297,Tree Cover,0.575,2.987,37.476,2024,12,1,3.4886,97.8058,28723.0
Aceh Tenggara,badar,38.425,63.13,19.83,1249.289,Unknown,0.702,10.854,37.501,2024,12,1,3.5893,97.8203,14609.0
Aceh Tenggara,bambel,38.173,60.871,24.11,848.137,Unknown,0.711,11.361,37.47,2024,12,1,3.439,97.9022,20204.0
Aceh Tenggara,bukittusam,41.741,66.39,28.85,151.33,Unknown,0.571,1.454,37.47,2024,12,1,3.4136,97.8686,12619.0
Aceh Tenggara,darulhasanah,40.403,64.202,18.31,1672.928,Unknown,0.767,10.321,37.463,2024,12,1,3.522,97.5635,16003.0
Aceh Tenggara,lawealas,41.75,64.896,26.62,222.344,Tree Cover,0.61,5.017,37.47,2024,12,1,3.4336,97.8192,18309.0
Aceh Tenggara,lawebulan,39.189,64.646,23.06,908.68,Tree Cover,0.711,10.486,37.483,2024,12,1,3.5012,97.8707,16702.0
Aceh Tenggara,lawesumur,39.768,63.844,23.65,894.787,Unknown,0.693,9.483,37.47,2024,12,1,3.4784,97.8848,9061.0
Aceh Tenggara,semadam,39.631,63.079,28.8,152.073,Unknown,0.564,2.278,37.47,2024,12,1,3.3881,97.8827,13542.0
Asahan,seikepayang,35.426,48.046,28.8,8.74,Unknown,0.774,0.12,37.62,2024,12,1,2.8329,99.8648,19701.0
Balangan,awayan,66.643,84.828,27.28,55.89,Tree Cover,0.4,0.606,33.121,2024,12,1,-2.4057,115.5538,14685.0
Balangan,lampihong,66.573,85.705,26.98,18.966,Tree Cover,0.656,0.147,33.126,2024,12,1,-2.3631,115.3801,19515.0
Balangan,paringin,64.878,84.522,27.28,40.961,Tree Cover,0.41,0.41,33.131,2024,12,1,-2.2775,115.5006,20052.0
Balangan,paringinselatan,66.087,84.608,27.58,39.9,Unknown,0.517,0.343,33.123,2024,12,1,-2.3491,115.5057,16612.0
Balangan,tebingtinggi,69.213,92.89,27.28,401.058,Unknown,0.311,4.596,35.12,2024,12,1,-2.4607,115.6934,71063.0
Bangli,kintamani,106.86,145.571,24.08,1139.949,Unknown,0.39,5.408,30.326,2024,12,1,-8.2438,115.3395,110945.0
Banyumas,kemranjen,76.731,119.116,27.65,84.863,Tree Cover,0.372,2.079,33.698,2024,12,1,-7.5908,109.3083,76639.0
Banyumas,sumpiuh,80.878,124.244,28.81,167.954,Tree Cover,0.387,2.943,33.698,2024,12,1,-7.5957,109.3674,60896.0
Banyumas,tambak,82.829,127.657,26.49,145.574,Unknown,0.381,2.17,33.698,2024,12,1,-7.6009,109.4095,52972.0
Banyuwangi,siliragung,109.032,175.484,28.44,157.756,Unknown,0.695,2.922,30.046,2024,12,1,-8.5117,114.0972,50873.0
Barru,balusu,78.346,153.119,27.68,194.352,Unknown,0.306,3.844,32.364,2024,12,1,-4.3281,119.6872,20331.0
Barru,barru,79.355,143.616,26.12,179.896,Tree Cover,0.335,5.04,32.45,2024,12,1,-4.4208,119.6904,46642.0
Barru,mallusetasi,84.783,163.832,26.8575,307.82,Unknown,0.368,5.226,31.918,2024,12,1,-4.1558,119.6791,28500.0
Barru,pujananting,91.729,139.06,26.8575,432.63,Unknown,0.312,6.177,37.616,2024,12,1,-4.6742,119.7195,13964.0
Barru,soppengriaja,83.665,163.554,27.07,199.204,Unknown,0.286,3.523,32.251,2024,12,1,-4.2629,119.6716,18900.0
Barru,taneteriaja,86.969,137.503,26.56,330.553,Unknown,0.303,5.064,36.819,2024,12,1,-4.5317,119.72,26755.0
Barru,taneterilau,95.055,160.492,26.8575,53.553,Unknown,0.31,1.584,35.232,2024,12,1,-4.5023,119.6185,39451.0
Bima,bolo,64.7,91.807,27.53,70.277,Unknown,0.434,2.006,31.963,2024,12,1,-8.504,118.6272,53704.0
Bima,donggo,88.173,130.278,25.35,664.866,Unknown,0.577,7.679,34.877,2024,12,1,-8.4326,118.5656,20829.0
Bima,lambu,67.373,118.974,27.38,195.591,Unknown,0.523,5.179,29.664,2024,12,1,-8.6633,119.0419,43083.0
Bima,palibelo,69.591,105.118,28.58,103.354,Unknown,0.559,3.578,29.65,2024,12,1,-8.5368,118.7331,30215.0
Bima,sanggar,72.917,147.028,26.47,366.819,Unknown,0.497,4.201,29.821,2024,12,1,-8.3431,118.1834,14656.0
Bima,sape,65.515,126.11,26.15,227.449,Unknown,0.512,4.435,30.508,2024,12,1,-8.5222,119.0104,63490.0
Bima,soromandi,68.33,108.587,26.9,319.648,Tree Cover,0.491,5.379,34.895,2024,12,1,-8.3439,118.5892,20508.0
Bima,wera,63.712,133.162,28.27,377.454,Unknown,0.512,7.784,34.987,2024,12,1,-8.3234,118.9753,34517.0
Bima,woha,68.737,110.247,27.21,189.472,Unknown,0.527,4.685,29.637,2024,12,1,-8.6042,118.6467,53378.0
Bondowoso,tenggarang,104.039,212.339,30.62,268.842,Unknown,0.62,0.598,39.848,2024,12,1,-7.9348,113.8502,44310.0
Bondowoso,tlogosari,130.53,260.236,21.71,1132.917,Unknown,0.636,5.608,32.907,2024,12,1,-8.033,113.9774,47459.0
Bondowoso,wonosari,103.132,205.515,29.65,286.974,Tree Cover,0.698,1.192,39.848,2024,12,1,-7.9171,113.8985,90753.0
Bone,bontocani,54.661,84.654,23.81,685.325,Unknown,0.567,6.19,34.701,2024,12,1,-5.0367,119.9722,18033.0
Bone,tellulimpoe,79.159,113.408,23.81,703.703,Tree Cover,0.334,6.954,37.448,2024,12,1,-4.6576,119.8307,40606.0
Brebes,jatibarang,52.954,73.638,28.44,12.617,Unknown,0.397,0.161,38.527,2024,12,1,-6.9461,109.0519,90731.0
Ciamis,lakbok,72.729,116.683,26.82,13.971,Unknown,0.323,0.286,39.178,2024,12,1,-7.4057,108.6627,57016.0
Cianjur,agrabinta,97.734,175.612,26.9,62.134,Unknown,0.603,1.245,38.633,2024,12,1,-7.3939,106.8961,39861.0
Cianjur,campaka,74.957,128.398,23.17,897.963,Tree Cover,0.544,4.18,34.265,2024,12,1,-7.0052,107.1122,71311.0
Cianjur,cibeber,71.941,122.827,24.99,583.653,Tree Cover,0.537,3.773,38.306,2024,12,1,-6.9354,107.1397,138117.0
Cianjur,cijati,79.584,144.853,29.85,221.171,Tree Cover,0.638,3.699,33.957,2024,12,1,-7.2818,107.0151,35929.0
Cianjur,cikadu,82.518,144.419,26.26,678.704,Tree Cover,0.695,4.41,31.69,2024,12,1,-7.3127,107.2553,37617.0
Cianjur,cikalongkulon,68.917,122.957,23.9,407.463,Tree Cover,0.506,4.244,38.028,2024,12,1,-6.6812,107.2077,111100.0
Cianjur,kadupandak,83.267,152.335,28.01,375.06,Unknown,0.63,3.106,32.818,2024,12,1,-7.2146,107.0269,53960.0
Cianjur,leles,88.014,156.942,27.71,217.473,Tree Cover,0.746,2.555,33.537,2024,12,1,-7.34,107.0181,88552.0
Cianjur,naringgul,83.309,146.251,26.14,629.506,Unknown,0.737,5.335,31.485,2024,12,1,-7.3519,107.3338,47065.0
Cianjur,pagelaran,81.126,140.353,23.73,942.768,Tree Cover,0.634,4.928,31.904,2024,12,1,-7.1574,107.1787,78343.0
Cianjur,pasirkuda,80.429,139.051,23.51,990.71,Unknown,0.649,5.095,32.095,2024,12,1,-7.2034,107.2211,35939.0
Cianjur,sindangbarang,94.692,160.023,29.18,67.529,Unknown,0.7,1.506,31.626,2024,12,1,-7.4274,107.1124,59560.0
Cianjur,sukanagara,80.686,145.617,24.5,998.936,Unknown,0.667,2.877,31.587,2024,12,1,-7.1005,107.0903,57408.0
Cianjur,takokak,78.556,148.303,25.46,839.697,Tree Cover,0.601,2.718,36.711,2024,12,1,-7.1061,106.9864,54573.0
Cianjur,tanggeung,79.122,137.195,27.85,407.249,Tree Cover,0.631,5.149,31.448,2024,12,1,-7.2568,107.1207,51727.0
Cilacap,kawunganten,71.573,125.413,35.64,27.264,Unknown,0.463,0.609,39.136,2024,12,1,-7.6023,108.9396,89242.0
Cilacap,kroya,77.807,123.932,35.64,11.185,Unknown,0.338,0.158,33.671,2024,12,1,-7.6264,109.2372,119953.0
Cilacap,sidareja,76.617,128.035,35.64,64.397,Tree Cover,0.494,1.306,39.17,2024,12,1,-7.4626,108.7982,64823.0
Dompu,dompu,84.853,125.104,26.57,373.65,Unknown,0.596,4.157,32.507,2024,12,1,-8.4915,118.477,59298.0
Dompu,pekat,99.653,215.743,28.26,468.096,Unknown,0.576,4.789,29.383,2024,12,1,-8.3211,117.9155,37474.0
Dompu,woja,78.935,123.066,25.8,232.791,Unknown,0.582,3.868,31.831,2024,12,1,-8.5318,118.398,61559.0
Gowa,pallangga,143.997,235.043,30.8375,18.84,Unknown,0.357,0.145,37.855,2024,12,1,-5.2509,119.4687,132064.0
Gowa,sombaopu,155.42,255.732,30.8375,13.213,Unknown,0.371,0.166,37.627,2024,12,1,-5.2073,119.4807,156098.0
Gresik,kebomas,59.983,84.088,31.21,18.94,Built-Up,0.309,0.6,38.438,2024,12,1,-7.178,112.6188,112665.0
Gresik,manyar,62.609,87.934,28.36,4.75,Unknown,0.219,0.116,38.438,2024,12,1,-7.0981,112.5917,119730.0
Halmahera Barat,ibu,58.19,90.157,25.94,301.975,Unknown,0.612,5.565,31.019,2024,12,1,1.4862,127.5917,12920.0
Halmahera Barat,sahutimur,62.282,96.628,26.06,247.788,Unknown,0.747,3.281,31.123,2024,12,1,1.2036,127.5654,11331.0
Halmahera Selatan,bacanbaratutara,47.25,83.288,26.82,249.64,Unknown,0.763,5.629,34.518,2024,12,1,-0.4103,127.4765,5099.0
Hulu Sungai Tengah,barabai,68.01,97.858,31.05,18.677,Tree Cover,0.51,0.091,31.481,2024,12,1,-2.5795,115.3881,55687.0
Hulu Sungai Tengah,batubenawa,66.468,98.336,27.38,47.701,Tree Cover,0.677,0.841,31.656,2024,12,1,-2.6172,115.4369,20656.0
Hulu Sungai Tengah,pandawan,68.961,101.17,30.36,10.76,Unknown,0.562,0.095,31.498,2024,12,1,-2.5516,115.3227,35769.0
Hulu Sungai Utara,amuntaiselatan,68.697,92.425,33.01,10.528,Unknown,0.56,0.108,33.122,2024,12,1,-2.3691,115.1593,31724.0
Hulu Sungai Utara,amuntaitengah,69.714,98.162,27.78,8.62,Tree Cover,0.592,0.059,32.792,2024,12,1,-2.4789,115.2645,51842.0
Hulu Sungai Utara,amuntaiutara,67.617,87.775,30.265,13.348,Unknown,0.508,0.096,33.126,2024,12,1,-2.3757,115.2936,21538.0
Hulu Sungai Utara,babirik,64.327,95.675,30.65,6.979,Unknown,0.673,0.029,33.105,2024,12,1,-2.5135,115.1223,20312.0
Hulu Sungai Utara,banjang,68.875,91.775,29.58,12.109,Tree Cover,0.643,0.118,33.123,2024,12,1,-2.446,115.3327,18975.0
Hulu Sungai Utara,haurgading,69.945,90.956,30.265,10.865,Tree Cover,0.518,0.067,33.123,2024,12,1,-2.3714,115.2335,17183.0
Hulu Sungai Utara,sungaipandan,67.95,102.037,30.12,7.532,Unknown,0.608,0.051,33.111,2024,12,1,-2.4999,115.1991,29180.0
Hulu Sungai Utara,sungaitabukan,68.487,96.02,30.45,7.459,Unknown,0.611,0.047,33.122,2024,12,1,-2.445,115.1801,15407.0
Indramayu,cantigi,40.833,66.122,30.78,1.992,Permanent Water Bodies,0.195,0.057,38.166,2024,12,1,-6.2981,108.2388,33253.0
Indramayu,kandanghaur,44.202,75.599,30.78,2.818,Unknown,0.205,0.051,38.15,2024,12,1,-6.3562,108.0926,97604.0
Jember,kaliwates,114.04,224.536,30.76,85.842,Built-Up,0.487,0.68,37.315,2024,12,1,-8.1847,113.6761,127156.0
Jember,sumberjambe,120.171,243.558,20.12,842.432,Unknown,0.57,5.294,30.125,2024,12,1,-8.0786,113.9349,64765.0
Jember,sumbersari,113.663,223.29,30.25,110.63,Tree Cover,0.53,0.57,37.225,2024,12,1,-8.178,113.728,136528.0
Jember,tempurejo,105.39,170.281,27.61,283.529,Unknown,0.702,5.311,30.37,2024,12,1,-8.4118,113.7639,81515.0
Jember,wuluhan,84.279,138.622,29.42,74.684,Tree Cover,0.661,2.769,30.323,2024,12,1,-8.357,113.5384,128426.0
Jombang,kesamben,75.233,126.93,31.0,27.032,Unknown,0.399,0.069,40.113,2024,12,1,-7.4693,112.3286,68829.0
Kampar,kamparkirihilir,48.341,105.436,27.01,47.026,Unknown,0.692,0.319,33.765,2024,12,1,0.1253,101.4683,14566.0
Karawang,batujaya,48.759,76.841,27.884000000000004,2.773,Unknown,0.256,0.054,37.547,2024,12,1,-6.0511,107.1953,84829.0
Karawang,cibuaya,47.919,78.138,28.14,1.801,Unknown,0.254,0.047,37.434,2024,12,1,-6.016,107.3283,55913.0
Karawang,cilamayakulon,38.555,62.857,27.884000000000004,1.246,Unknown,0.27,0.094,37.894,2024,12,1,-6.2186,107.5153,69083.0
Karawang,cilamayawetan,34.138,56.752,27.884000000000004,2.278,Unknown,0.251,0.083,37.586,2024,12,1,-6.2272,107.5784,83551.0
Karawang,cilebar,40.11,63.397,29.56,1.407,Unknown,0.36,0.048,37.434,2024,12,1,-6.133,107.4132,46051.0
Karawang,pakisjaya,53.381,87.799,28.66,2.347,Unknown,0.225,0.054,37.548,2024,12,1,-6.0053,107.1256,42891.0
Karawang,tempuran,42.976,68.605,26.43,1.907,Unknown,0.351,0.07,37.434,2024,12,1,-6.1964,107.4437,68057.0
Karawang,tirtajaya,48.726,79.294,26.63,1.909,Unknown,0.327,0.043,37.477,2024,12,1,-6.0295,107.2533,75383.0
Kepulauan Selayar,bontomatene,54.197,83.884,28.16,100.757,Unknown,0.644,2.251,28.39488888888889,2024,12,1,-5.8756,120.4891,13565.0
Kepulauan Talaud,moronge,60.371,100.446,23.46,20.376,Tree Cover,0.597,1.034,29.0486881572931,2024,12,1,3.9027,126.7088,4140.0
Kota Bima,asakota,62.315,106.533,27.23,170.987,Tree Cover,0.507,5.151,34.917,2024,12,1,-8.4122,118.7438,36667.0
Kota Bima,mpunda,60.765,99.543,28.97,94.168,Tree Cover,0.496,2.874,34.672,2024,12,1,-8.4725,118.74,34050.0
Kota Bima,raba,70.935,127.456,26.76,273.131,Unknown,0.542,3.557,34.461,2024,12,1,-8.4575,118.8035,40416.0
Kota Bima,rasanaebarat,60.138,98.289,28.7,39.215,Tree Cover,0.384,2.802,34.877,2024,12,1,-8.4679,118.721,30611.0
Kota Bima,rasanaetimur,77.461,141.392,25.95,296.625,Tree Cover,0.58,3.954,33.467,2024,12,1,-8.4886,118.8222,19833.0
Kota Binjai,binjaikota,19.625,27.354,29.43,36.799,Tree Cover,0.538,0.149,33.643,2024,12,1,3.6001,98.4771,34519.0
Kota Binjai,binjaiselatan,20.335,29.008,29.5,50.847,Tree Cover,0.715,0.297,33.643,2024,12,1,3.5648,98.4715,61656.0
Kota Malang,blimbing,88.665,168.265,34.57,458.177,Unknown,0.387,0.57,31.135,2024,12,1,-7.9512,112.6493,190799.0
Kota Malang,klojen,85.209,157.894,34.83,462.274,Unknown,0.352,0.712,31.135,2024,12,1,-7.9745,112.626,100712.0
Kota Malang,lowokwaru,87.325,169.081,33.79,515.298,Unknown,0.417,1.125,31.135,2024,12,1,-7.9389,112.6158,170149.0
Kota Malang,sukun,87.774,160.963,31.94,457.936,Unknown,0.471,0.935,32.823,2024,12,1,-7.9931,112.611,204970.0
Kota Medan,medanhelvetia,17.565,24.315,36.73,22.861,Built-Up,0.35,0.128,33.541,2024,12,1,3.6055,98.6324,170551.0
Kota Medan,medanjohor,18.853,24.763,37.17,42.119,Unknown,0.375,0.225,33.541,2024,12,1,3.5292,98.6696,159652.0
Kota Medan,medanselayang,16.582,21.434,36.95,34.843,Unknown,0.395,0.212,33.541,2024,12,1,3.5526,98.6339,111115.0
Kota Pasuruan,bugulkidul,67.852,133.34,31.47,7.157,Unknown,0.394,0.132,31.034,2024,12,1,-7.6514,112.9246,32248.0
Kota Pasuruan,gadingrejo,68.25,136.732,26.87,8.779,Unknown,0.376,0.141,31.034,2024,12,1,-7.6401,112.8887,83907.0
Kota Pasuruan,purworejo,68.265,135.778,32.25,12.46,Unknown,0.361,0.157,31.034,2024,12,1,-7.6583,112.8984,89186.0
Kota Semarang,tembalang,57.443,78.58,36.02461538461539,86.563,Tree Cover,0.448,1.856,41.319,2024,12,1,-7.0485,110.461,192028.0
Kota Serang,kasemen,54.437,92.857,32.53,7.1,Unknown,0.2,0.113,37.695,2024,12,1,-6.0585,106.1851,113979.0
Kota Serang,serang,50.436,82.215,32.53,25.382,Unknown,0.334,0.264,37.695,2024,12,1,-6.1117,106.164,234993.0
Kuantan Singingi,logastanahdarat,44.384,69.176,27.57,89.539,Unknown,0.783,0.526,37.468,2024,12,1,-0.2543,101.5881,26593.0
Lamongan,babat,58.936,80.633,30.19,14.149,Cropland,0.407,0.266,40.309,2024,12,1,-7.109,112.2144,91285.0
Lamongan,laren,55.25,77.253,29.8,16.831,Unknown,0.495,0.305,40.258,2024,12,1,-6.9743,112.271,51091.0
Lampung Timur,labuhanmaringgai,72.357,130.503,32.79,14.346,Tree Cover,0.462,0.439,41.36,2024,12,1,-5.3444,105.8079,78503.0
Lampung Timur,pasirsakti,73.373,142.179,26.8,4.667,Unknown,0.427,0.102,41.36,2024,12,1,-5.5388,105.778,42058.0
Langkat,hinai,23.013,25.694,28.38,8.112,Unknown,0.753,0.091,33.677,2024,12,1,3.833,98.4285,57257.0
Langkat,padangtualang,24.764,30.891,29.1,24.96,Tree Cover,0.79,0.351,33.707,2024,12,1,3.8143,98.3232,57050.0
Langkat,wampu,23.518,30.955,27.68,37.765,Unknown,0.788,0.394,33.808,2024,12,1,3.7002,98.34,45152.0
Lebak,banjarsari,113.866,217.038,24.64,67.619,Tree Cover,0.519,0.834,38.62,2024,12,1,-6.5985,105.9853,188919.0
Lebak,bayah,96.203,170.408,24.64,185.974,Unknown,0.418,3.478,38.063,2024,12,1,-6.92,106.2937,48346.0
Lebak,bojongmanik,87.31,172.732,24.64,228.701,Tree Cover,0.452,2.302,37.987,2024,12,1,-6.5839,106.1694,25865.0
Lebak,cigemblong,98.662,178.673,24.64,462.251,Tree Cover,0.463,2.597,37.997,2024,12,1,-6.7406,106.171,20964.0
Lebak,cijaku,111.591,199.919,24.64,262.384,Unknown,0.454,1.428,38.011,2024,12,1,-6.719,106.0664,35296.0
Lebak,cimarga,68.019,137.089,24.64,79.069,Tree Cover,0.511,0.893,37.745,2024,12,1,-6.4532,106.222,76816.0
Lebak,kalanganyar,49.943,93.525,24.64,40.914,Tree Cover,0.35,0.438,37.805,2024,12,1,-6.3853,106.2332,41565.0
Lebak,leuwidamar,80.487,163.083,24.64,247.903,Tree Cover,0.519,2.609,37.971,2024,12,1,-6.5741,106.2216,60437.0
Lebak,malingping,117.231,207.106,24.64,63.384,Unknown,0.428,1.243,38.282,2024,12,1,-6.7684,106.0046,76905.0
Lebak,panggarangan,93.576,170.817,24.64,340.218,Tree Cover,0.408,3.155,38.022,2024,12,1,-6.8292,106.2243,41811.0
Lombok Barat,kuripan,88.835,130.483,29.32,67.783,Tree Cover,0.464,1.805,30.338,2024,12,1,-8.678,116.1697,43861.0
Lombok Tengah,praya,88.14,132.018,27.97,185.732,Tree Cover,0.488,1.38,30.352,2024,12,1,-8.6794,116.284,132684.0
Lombok Tengah,prayatimur,67.568,107.802,31.67,103.296,Cropland,0.367,0.655,31.309,2024,12,1,-8.7873,116.3807,75172.0
Lombok Timur,sakrabarat,60.876,96.909,37.74,171.641,Unknown,0.542,1.416,30.352,2024,12,1,-8.7229,116.4739,61773.0
Luwu,walenrangutara,67.061,102.542,25.25,518.316,Tree Cover,0.722,7.283,35.41,2024,12,1,-2.7577,120.0946,19289.0
Madiun,saradan,71.653,104.411,29.81,159.42,Tree Cover,0.63,1.398,40.916,2024,12,1,-7.5168,111.7549,72283.0
Madiun,wonoasri,69.889,102.782,28.38,114.206,Tree Cover,0.649,0.89,40.824,2024,12,1,-7.5949,111.6343,35852.0
Madiun,wungu,69.626,103.543,28.46,155.578,Tree Cover,0.691,1.261,40.824,2024,12,1,-7.656,111.5947,59070.0
Mamuju,kalumpang,54.706,75.738,22.66,1087.522,Tree Cover,0.55,9.671,30.005,2024,12,1,-2.5307,119.5859,11831.0
Maros,camba,76.801,125.118,25.29,594.434,Tree Cover,0.348,6.566,37.471,2024,12,1,-4.9167,119.8453,13426.0
Maros,marusu,142.65,250.059,25.29,6.331,Unknown,0.296,0.14,37.627,2024,12,1,-5.035,119.5039,36098.0
Maros,simbang,105.032,176.751,25.29,118.928,Tree Cover,0.491,2.42,37.416,2024,12,1,-5.0494,119.6793,26308.0
Maros,turikale,133.252,236.163,25.29,5.517,Cropland,0.34,0.134,37.593,2024,12,1,-5.0143,119.576,48358.0
Mojokerto,bangsal,67.23,116.178,26.4225,33.726,Cropland,0.505,0.355,34.016,2024,12,1,-7.5061,112.4994,52776.0
Mojokerto,mojosari,70.528,125.942,20.21,28.068,Unknown,0.468,0.396,33.746,2024,12,1,-7.5053,112.5427,80444.0
Mojokerto,pungging,75.311,141.262,23.22,68.271,Cropland,0.538,1.033,31.934,2024,12,1,-7.5365,112.5713,80750.0
Mojokerto,sooko,70.234,118.509,29.81,31.187,Unknown,0.497,0.161,35.474,2024,12,1,-7.5016,112.41,74745.0
Padang Lawas Utara,padangbolak,37.3,58.62,27.7,334.309,Unknown,0.825,3.51,37.092,2024,12,1,1.5491,99.6095,56452.0
Pamekasan,pamekasan,71.786,138.587,30.1,26.149,Unknown,0.493,0.402,39.71,2024,12,1,-7.1577,113.4737,91160.0
Pamekasan,proppo,72.58,140.041,29.97,55.403,Cropland,0.555,0.761,39.712,2024,12,1,-7.1344,113.409,90976.0
Pandeglang,angsana,126.298,228.349,18.57,46.658,Tree Cover,0.428,0.641,38.87,2024,12,1,-6.6027,105.8498,31085.0
Pandeglang,cibaliung,118.366,209.002,18.57,92.079,Unknown,0.461,0.964,38.81,2024,12,1,-6.7236,105.7554,33379.0
Pandeglang,cigeulis,123.272,215.555,18.57,107.845,Tree Cover,0.458,1.939,38.746,2024,12,1,-6.6181,105.6846,40760.0
Pandeglang,cikeusik,118.855,208.087,18.57,30.555,Unknown,0.451,0.501,38.87,2024,12,1,-6.77,105.8299,60077.0
Pandeglang,cisata,133.238,273.13,18.57,100.935,Tree Cover,0.498,2.163,38.809,2024,12,1,-6.4084,105.9307,27953.0
Pandeglang,labuan,149.645,299.741,18.57,17.762,Unknown,0.378,0.504,38.809,2024,12,1,-6.3706,105.8363,60300.0
Pandeglang,menes,128.687,264.051,18.57,101.851,Unknown,0.445,1.093,38.809,2024,12,1,-6.3808,105.9238,43639.0
Pandeglang,munjul,122.0,219.262,18.57,56.514,Tree Cover,0.487,0.72,38.87,2024,12,1,-6.6302,105.9083,27638.0
Pandeglang,pagelaran,152.512,296.911,18.57,12.296,Tree Cover,0.413,0.32,38.809,2024,12,1,-6.4191,105.8561,78343.0
Pandeglang,panimbang,133.791,244.687,18.57,43.99,Unknown,0.38,1.166,38.783,2024,12,1,-6.5265,105.714,59048.0
Pandeglang,patia,148.834,292.919,18.57,14.19,Unknown,0.494,0.225,38.818,2024,12,1,-6.4796,105.8776,32424.0
Pandeglang,picung,126.002,254.294,18.57,31.804,Tree Cover,0.475,0.508,38.835,2024,12,1,-6.5002,105.949,42674.0
Pandeglang,pulosari,113.634,231.548,18.57,415.715,Tree Cover,0.473,7.38,38.809,2024,12,1,-6.3332,105.9392,67012.0
Pandeglang,sindangresmi,126.379,240.664,18.57,30.933,Tree Cover,0.492,0.447,38.868,2024,12,1,-6.5436,105.919,25788.0
Pandeglang,sobang,133.223,240.018,18.57,45.873,Unknown,0.401,0.565,38.855,2024,12,1,-6.6058,105.7804,41284.0
Pandeglang,sukaresmi,148.297,285.188,18.57,9.522,Unknown,0.409,0.188,38.839,2024,12,1,-6.501,105.8383,93772.0
Pangkajene Dan Kepulauan,balocci,94.096,167.198,26.736521739130435,372.652,Tree Cover,0.376,5.64,37.504,2024,12,1,-4.9053,119.7141,16915.0
Pangkajene Dan Kepulauan,bungoro,109.47,185.915,26.29467391304348,77.201,Tree Cover,0.308,2.169,37.551,2024,12,1,-4.7831,119.6098,45167.0
Pangkajene Dan Kepulauan,labakkang,121.033,206.195,26.147391304347824,11.231,Unknown,0.24,0.293,37.571,2024,12,1,-4.7613,119.553,53197.0
Pangkajene Dan Kepulauan,mandalle,101.789,157.505,27.435,58.656,Unknown,0.23,2.968,37.686,2024,12,1,-4.6068,119.6105,14094.0
Pangkajene Dan Kepulauan,minasatene,113.32,199.935,25.9106884057971,135.184,Unknown,0.349,3.433,37.517,2024,12,1,-4.8435,119.6138,40955.0
Pangkajene Dan Kepulauan,pangkajene,122.38,224.344,25.782693236714973,3.108,Permanent Water Bodies,0.123,0.089,37.517,2024,12,1,-4.8569,119.5412,50537.0
Pangkajene Dan Kepulauan,segeri,102.545,167.707,26.81329710144928,44.761,Unknown,0.278,1.341,37.686,2024,12,1,-4.6677,119.6147,22095.0
Pasaman Barat,pasaman,70.128,104.523,28.31,195.318,Unknown,0.788,2.746,32.231,2024,12,1,0.1204,99.8096,78731.0
Pasuruan,bangil,74.559,150.34,29.15,4.955,Unknown,0.374,0.196,31.034,2024,12,1,-7.5862,112.8102,84241.0
Pasuruan,gempol,79.384,159.765,28.0,125.189,Tree Cover,0.565,3.092,30.876,2024,12,1,-7.5949,112.6811,130809.0
Pasuruan,grati,68.06,126.809,28.86,37.671,Tree Cover,0.592,0.756,31.527,2024,12,1,-7.7381,113.0025,80858.0
Pasuruan,kraton,70.748,142.547,29.41,20.989,Unknown,0.457,0.294,31.034,2024,12,1,-7.6442,112.852,88535.0
Pasuruan,nguling,63.795,120.707,28.19,44.24,Unknown,0.569,0.764,31.782,2024,12,1,-7.7184,113.0532,63091.0
Pasuruan,pohjentrek,68.604,137.407,30.95,18.505,Unknown,0.498,0.246,31.034,2024,12,1,-7.6639,112.8712,31436.0
Pasuruan,rejoso,69.229,133.261,31.02,6.967,Cropland,0.549,0.122,31.034,2024,12,1,-7.6798,112.9506,73913.0
Pasuruan,winongan,74.18,141.052,29.66,46.607,Tree Cover,0.654,1.358,31.854,2024,12,1,-7.7492,112.9442,45565.0
Penajam Paser Utara,sepaku,62.033,100.219,29.07,112.356,Unknown,0.68,1.472,34.578,2024,12,1,-0.9455,116.7166,40322.0
Pesisir Selatan,batangkapas,44.162,70.466,23.97,563.282,Unknown,0.711,7.294,31.836,2024,12,1,-1.3916,100.6664,37622.0
Pesisir Selatan,bayang,47.961,79.282,28.51,93.146,Unknown,0.652,3.855,31.837,2024,12,1,-1.258,100.5329,44411.0
Pesisir Selatan,ivjurai,40.445,63.498,22.11,947.56,Tree Cover,0.685,7.255,32.591,2024,12,1,-1.2652,100.6625,53169.0
Pesisir Selatan,lengayang,37.135,60.436,22.84,662.353,Unknown,0.624,6.473,31.807,2024,12,1,-1.5744,100.8304,63455.0
Pesisir Selatan,pancungsoal,39.187,61.452,27.09,388.588,Tree Cover,0.634,3.893,32.08,2024,12,1,-2.0141,101.0147,27780.0
Pesisir Selatan,sutera,38.503,62.747,22.76,779.211,Unknown,0.681,6.788,31.872,2024,12,1,-1.4552,100.7524,59419.0
Pidie,padangtiji,48.208,67.595,27.39,162.129,Tree Cover,0.796,2.874,32.061,2024,12,1,5.3536,95.8174,24951.0
Pinrang,duampanua,67.243,86.107,30.93,83.127,Tree Cover,0.469,2.004,35.06,2024,12,1,-3.6466,119.5573,51159.0
Pohuwato,dengilo,17.205,29.883,26.06,572.211,Tree Cover,0.739,6.216,32.867,2024,12,1,0.6914,122.0783,6656.0
